Trip ID,Start Time,End Time,Trip Distance,Trip Duration,Start Centroid Latitude,Start Centroid Longitude,End Centroid Latitude,End Centroid Longitude
3d0f6b42-c9ac-41bc-9d98-19880294cb16,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,15,37,41.77593028944098,-87.66659636148363,41.77593028944098,-87.66659636148363
73bb7a3f-5f92-4078-bf38-527d4f8395f2,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,28,110,41.87400538488452,-87.66351788670046,41.87400538488452,-87.66351788670046
92f28dac-c682-4239-b1e8-ece85b967e12,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1129,364,42.009623377988696,-87.6701672940393,42.009623377988696,-87.6701672940393
1be7e799-af71-01b8-1be7-e799af7101b8,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1546,280,41.89960210642618,-87.63330943703566,41.9226861178851,-87.64948972103547
508dabf6-aa9d-472a-b5c2-7afc0a8e8389,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,3524,768,41.76157779644904,-87.57278271472944,41.74419967938302,-87.5863488344573
1b98defe-9e5f-42b1-b0ae-b31d333b58bb,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,297,85,41.729676127015345,-87.57271771089653,41.729676127015345,-87.57271771089653
1e4c34e9-a3ec-462d-b7fd-ad52942a4b1a,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,920,228,41.9012067343156,-87.67635712603919,41.9012067343156,-87.67635712603919
1be7e555-f166-7fe0-1be7-e555f1667fe0,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,748,303,41.81736679935858,-87.69886064412809,41.81736679935858,-87.69886064412809
577bb07c-a40b-478e-b5c0-7a8c1ddf50e0,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,282,116,41.92275985852189,-87.69915594576551,41.92275985852189,-87.69915594576551
5bb4c487-87d6-4883-b617-ac3b10969259,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1829,521,41.98671222550283,-87.6634166067842,41.96581207771316,-87.65587931915148
1be7ec68-331b-0298-1be7-ec68331b0298,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2259,518,41.9012067343156,-87.67635712603919,41.87400538488452,-87.66351788670046
60f691c0-1ea0-4c0d-bdff-dca6ad9b5d6c,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1916,418,41.94779237360123,-87.68383517981742,41.97517153048752,-87.68751544295701
1a876bc0-4ef4-4e6d-bbfc-27e1a08755f1,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2060,492,41.741242815344854,-87.55142918511253,41.741242815344854,-87.55142918511253
1be7e8e6-10db-3518-1be7-e8e610db3518,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1293,633,41.87400538488452,-87.66351788670046,41.87400538488452,-87.66351788670046
6d6bba3a-4eea-4ee1-bc35-ea69c45dd958,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,883,211,41.94422687050367,-87.65599892982176,41.94422687050367,-87.65599892982176
7e393982-18fd-4aa6-bfb2-ac62915b3350,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,467,157,41.87859466819959,-87.73023251189852,41.87859466819959,-87.73023251189852
299c58ee-9d70-496d-b087-88610a7b5243,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,3334,599,41.763247073626026,-87.61613416907454,41.74020600057612,-87.61596996011724
1be7e5ca-7275-cd70-1be7-e5ca7275cd70,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,8508,2517,41.878865946364506,-87.62519186960121,41.96581207771316,-87.65587931915148
2c0bce81-047a-471e-b12a-21d3d730cf70,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,677,188,41.98671222550283,-87.6634166067842,41.98671222550283,-87.6634166067842
8e73c2da-3ad0-4c51-ba45-9513a899ab0f,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,770,213,41.98671222550283,-87.6634166067842,41.96581207771316,-87.65587931915148
1be7ea4e-3bf6-952a-1be7-ea4e3bf6952a,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2474,946,41.89960210642618,-87.63330943703566,41.87400538488452,-87.66351788670046
1be7ed56-38d4-5240-1be7-ed5638d45240,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1037,555,41.835118342623176,-87.61867772050564,41.835118342623176,-87.61867772050564
1be7e9a1-7a18-8acc-1be7-e9a17a188acc,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,4888,1070,41.9226861178851,-87.64948972103547,41.87400538488452,-87.66351788670046
12bf8972-a4cf-435a-b8bc-3353f7344fa1,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,512,189,41.94422687050367,-87.65599892982176,41.94422687050367,-87.65599892982176
36cfe778-7c01-4d8c-b490-d922a2cf2daf,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1469,294,41.927260741518765,-87.76550183689807,41.92929769096116,-87.79803232487089
73f1335e-d007-41d8-b826-8cf9ef16d294,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1062,523,41.71749388292614,-87.64889548780167,41.70658996158545,-87.62336576896239
72152518-544b-4003-b693-463370b21a1f,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1587,370,41.87859466819959,-87.73023251189852,41.894101296113426,-87.76311182422583
7ddde590-d92a-4daa-b2c8-b7ae2bb0672e,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,5258,946,41.92275985852189,-87.69915594576551,41.95358181896004,-87.72345248206662
1be7eda6-a87b-7d2c-1be7-eda6a87b7d2c,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,343,127,41.9226861178851,-87.64948972103547,41.9226861178851,-87.64948972103547
67fda935-e2fd-4add-b193-4d7621f68928,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2368,954,41.97517153048752,-87.68751544295701,41.94422687050367,-87.65599892982176
1be7ecc6-3b30-31c4-1be7-ecc63b3031c4,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2513,732,41.92275985852189,-87.69915594576551,41.9012067343156,-87.67635712603919
4bbf3611-8af2-4019-bc0a-38620c04a01c,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,904,228,41.87400538488452,-87.66351788670046,41.87891463058505,-87.70589720722788
09d57bdb-f7ef-4bfe-b3e7-a80f33567d75,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,894,214,41.96581207771316,-87.65587931915148,41.97517153048752,-87.68751544295701
1ed60fa5-05e0-4b32-b105-bc98dd58b2a6,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,3076,780,41.836150660976514,-87.64878824824524,41.809018523203044,-87.65916684500394
7485b464-b76b-4380-b9e2-379f1316da65,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,204,370,41.993930654079236,-87.75835628921867,41.983636455292796,-87.72358281827584
5446e523-debf-4168-bc21-8c4c5198cab0,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2838,615,41.94779237360123,-87.68383517981742,41.94422687050367,-87.65599892982176
52073da8-5764-4c1c-bd3e-226188603871,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1139,514,41.9012067343156,-87.67635712603919,41.9012067343156,-87.67635712603919
40ace710-2ffb-4b3d-b687-990e053b3039,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,562,197,41.70612706247851,-87.59825466721087,41.70612706247851,-87.59825466721087
3013fb40-5bec-4af2-ba27-a4d9bc6e3e4f,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,4813,971,41.894101296113426,-87.76311182422583,41.87891463058505,-87.70589720722788
0f2dc011-f781-4d21-b150-6ef3d8226a2b,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,4692,963,41.92929769096116,-87.79803232487089,41.894101296113426,-87.76311182422583
8d239f24-d3ee-47c0-b29a-1400a231170d,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1137,261,41.79298198528588,-87.72420790440165,41.795430626062874,-87.69643520920069
1be7e6d6-9356-0aa4-1be7-e6d693560aa4,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1235,391,41.87400538488452,-87.66351788670046,41.9012067343156,-87.67635712603919
1be7e4ae-487f-abb4-1be7-e4ae487fabb4,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1602,719,41.89960210642618,-87.63330943703566,41.878865946364506,-87.62519186960121
64fd34f5-279e-4150-bae4-02ced7ade3cd,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1752,370,41.983636455292796,-87.72358281827584,41.983636455292796,-87.72358281827584
664833ff-c6bb-4c48-b59a-f119a363bf98,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1738,619,41.927260741518765,-87.76550183689807,41.927260741518765,-87.76550183689807
6024b997-8be7-4ae6-bcfb-8ade5fe8088c,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,851,192,41.9226861178851,-87.64948972103547,41.9226861178851,-87.64948972103547
1be7e7fc-6032-a37e-1be7-e7fc6032a37e,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,982,327,41.878865946364506,-87.62519186960121,41.87400538488452,-87.66351788670046
2ba1c879-f719-4fa2-bfa8-4b85a477e126,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,139,99,41.95358181896004,-87.72345248206662,41.95358181896004,-87.72345248206662
72568461-a952-44f3-b369-42fabf255864,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,9995,2180,41.763247073626026,-87.61613416907454,41.763247073626026,-87.61613416907454
2074ad00-c529-4033-bb1f-1cd01bcf0997,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,134,126,41.894101296113426,-87.76311182422583,41.894101296113426,-87.76311182422583
189531d3-a351-4c7b-bda5-c5c819a8d10d,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1229,356,41.9012067343156,-87.67635712603919,41.9012067343156,-87.67635712603919
1be7e438-024e-8dac-1be7-e438024e8dac,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2290,918,41.878865946364506,-87.62519186960121,41.85718426592725,-87.62033482705607
0ae146ce-70ad-44e1-b02e-fa2eef383783,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1047,267,41.87400538488452,-87.66351788670046,41.87400538488452,-87.66351788670046
64077c82-8844-42de-b979-1e8756229a0f,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,906,198,41.97517153048752,-87.68751544295701,41.97517153048752,-87.68751544295701
1be7e825-4768-7868-1be7-e82547687868,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,971,246,41.87400538488452,-87.66351788670046,41.87400538488452,-87.66351788670046
46acbfc3-ee30-4dbd-b64a-f9f6619a3d86,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1007,322,41.98671222550283,-87.6634166067842,41.98671222550283,-87.6634166067842
1be7eef3-1d9f-4668-1be7-eef31d9f4668,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1737,482,41.94422687050367,-87.65599892982176,41.94422687050367,-87.65599892982176
202d6b29-9f82-42cb-bc9b-281890b1869b,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1025,269,41.87400538488452,-87.66351788670046,41.9012067343156,-87.67635712603919
8d276ea3-7997-4680-b9ab-1cb2fced29ee,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,277,103,41.94422687050367,-87.65599892982176,41.94422687050367,-87.65599892982176
584876ed-ea5b-44ce-b889-9688c242e6a0,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,225,130,41.74020600057612,-87.61596996011724,41.74020600057612,-87.61596996011724
1be7e874-37f7-67a4-1be7-e87437f767a4,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1677,520,41.794090306939644,-87.59231092230799,41.77887641064269,-87.59492536136263
178e3885-3f3a-4ebd-b4b4-cc6190c6b024,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,3106,847,41.92434775700643,-87.73474016018459,41.894101296113426,-87.76311182422583
63dac0b5-3866-4aa8-b4aa-51ea7e605082,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,535,170,41.66013746994187,-87.60284873294681,41.66013746994187,-87.60284873294681
8f4523fb-6427-4c77-b9a6-74ea499a44bc,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1016,234,41.87859466819959,-87.73023251189852,41.90006984503975,-87.72091881010347
851b5283-c6a0-4821-b0ea-d03b13bf51b7,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2673,737,41.87891463058505,-87.70589720722788,41.90006984503975,-87.72091881010347
146a077d-5c52-4e55-b9c7-9a8156965e55,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2073,510,41.81294935894828,-87.6178596907689,41.81294935894828,-87.6178596907689
1be7e8af-8620-1c86-1be7-e8af86201c86,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2747,1486,41.89960210642618,-87.63330943703566,41.89960210642618,-87.63330943703566
441aca42-905e-475a-b621-729f932d27af,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2207,658,41.9012067343156,-87.67635712603919,41.9012067343156,-87.67635712603919
0e0ec029-e6c0-4f20-b120-19413675e0c7,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,218,107,41.81736679935858,-87.69886064412809,41.81736679935858,-87.69886064412809
816a6003-39ba-4977-b87e-d5e3b67761b7,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,3054,913,41.796185611808966,-87.76423968103695,41.810879571562666,-87.7263628391597
6a927637-3d1c-4151-bbd5-d2bb599578e8,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,79,68,41.9226861178851,-87.64948972103547,41.9226861178851,-87.64948972103547
1be7e3ae-6909-35c8-1be7-e3ae690935c8,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,744,269,41.794090306939644,-87.59231092230799,41.794090306939644,-87.59231092230799
1be7efdf-d0bd-45e0-1be7-efdfd0bd45e0,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,339,96,41.89960210642618,-87.63330943703566,41.89960210642618,-87.63330943703566
20a16254-ba00-4a55-b38a-5af70b32e5ce,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1333,331,41.795430626062874,-87.69643520920069,41.795430626062874,-87.69643520920069
12392157-96bb-4789-b71d-fa8c58212eda,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1490,394,41.81736679935858,-87.69886064412809,41.810879571562666,-87.7263628391597
0c14c77a-b3bb-4bdf-be6e-bd16aae4c77b,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,913,578,41.92434775700643,-87.73474016018459,41.90006984503975,-87.72091881010347
5e6ed9f6-40ad-4d6e-b0e2-e0762d58900d,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1231,313,41.836150660976514,-87.64878824824524,41.84207748674286,-87.63397369753214
1847dd60-a034-45b3-bba3-fc03449bed6c,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,744,206,41.81736679935858,-87.69886064412809,41.81736679935858,-87.69886064412809
5c24df09-055a-446a-be9a-59037c167710,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1646,358,41.74020600057612,-87.61596996011724,41.74020600057612,-87.61596996011724
74ebb8d6-3c55-43d1-ba52-3dc9f2eb0c8f,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1541,349,41.74419967938302,-87.5863488344573,41.729676127015345,-87.57271771089653
6df68be8-dbc5-41d7-b390-a5c1dd647498,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1606,332,41.94422687050367,-87.65599892982176,41.94422687050367,-87.65599892982176
6bbb8bad-76a4-4259-b77f-352850ba7826,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2526,510,41.74020600057612,-87.61596996011724,41.763247073626026,-87.61613416907454
5f5cedab-178e-4333-baf5-79122059255c,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,3923,624,41.77719770252813,-87.64249719974059,41.77593028944098,-87.66659636148363
5444596d-57b7-4522-b741-720b66e7775c,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1535,420,41.89960210642618,-87.63330943703566,41.89960210642618,-87.63330943703566
1be7e970-a53b-7318-1be7-e970a53b7318,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2404,884,41.9012067343156,-87.67635712603919,41.87400538488452,-87.66351788670046
5e67dd37-4dd5-4182-bd16-fa745c9951bc,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,620,177,41.94422687050367,-87.65599892982176,41.94422687050367,-87.65599892982176
1be7e90b-81fa-cf9e-1be7-e90b81facf9e,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,885,233,41.878865946364506,-87.62519186960121,41.89960210642618,-87.63330943703566
5382b412-0ee2-48ce-bd03-beb5907d0e10,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,986,269,41.927260741518765,-87.76550183689807,41.927260741518765,-87.76550183689807
1be7edd9-68f1-c4aa-1be7-edd968f1c4aa,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,895,320,41.98671222550283,-87.6634166067842,41.98671222550283,-87.6634166067842
7e884b94-9d7c-4e8e-b1fd-18d5b7cb1441,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,602,140,41.96581207771316,-87.65587931915148,41.96581207771316,-87.65587931915148
7fd76f0d-a1b5-4e47-bc9d-1e55de15b8ad,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,849,294,41.835118342623176,-87.61867772050564,41.835118342623176,-87.61867772050564
549e68ed-e1cc-4aa2-ba3d-f4ad961e635e,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,4480,1211,41.92275985852189,-87.69915594576551,41.94779237360123,-87.68383517981742
8f5218fd-bbb3-464e-b0bc-34cb939693fe,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,294,113,41.9226861178851,-87.64948972103547,41.9226861178851,-87.64948972103547
1d9bc998-7869-4a66-bb2e-64f00fbeaf2d,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,4200,904,41.71749388292614,-87.64889548780167,41.70658996158545,-87.62336576896239
1be7e92b-e27f-5f98-1be7-e92be27f5f98,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1238,242,41.87400538488452,-87.66351788670046,41.87400538488452,-87.66351788670046
6a8d6bdc-83d3-418a-b98a-d5e92750ba4e,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,612,144,41.76977903154135,-87.72692933445079,41.76977903154135,-87.72692933445079
65d9fde3-9892-4b32-bfb7-765d3ff4a3a1,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1562,1298,41.77887641064269,-87.59492536136263,41.77887641064269,-87.59492536136263
6a445481-e1c8-46ee-bae2-7a5d3d0c0805,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,581,285,41.96581207771316,-87.65587931915148,41.96581207771316,-87.65587931915148
3a60b5eb-6f8f-4190-bbe2-f10a9af15953,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,742,303,41.81736679935858,-87.69886064412809,41.81736679935858,-87.69886064412809
78a086d2-eba1-4644-b4f9-c159ad335945,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2078,399,41.86018959234662,-87.71721947381866,41.86018959234662,-87.71721947381866
2f5b2bd3-7ef7-453d-bfb0-0f97dc82ccd4,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,693,156,41.9012067343156,-87.67635712603919,41.9012067343156,-87.67635712603919
6115c7be-702f-429c-b927-cb4995930eab,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2807,552,41.86018959234662,-87.71721947381866,41.86018959234662,-87.71721947381866
1be7e53b-ab15-0914-1be7-e53bab150914,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,913,328,41.89960210642618,-87.63330943703566,41.89960210642618,-87.63330943703566
40cbaafd-07ce-4f79-ba8f-49e12fc13f3f,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,200,103,41.97517153048752,-87.68751544295701,41.97517153048752,-87.68751544295701
912b61ba-1a79-4fe5-bcde-eac845cb03af,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,2494,541,41.94422687050367,-87.65599892982176,41.96581207771316,-87.65587931915148
1be7e53e-aae2-cbb4-1be7-e53eaae2cbb4,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,0,5,41.94422687050367,-87.65599892982176,41.94422687050367,-87.65599892982176
7442e4dd-07d0-46d8-b10a-298acf3e5e9c,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,4267,1411,41.94422687050367,-87.65599892982176,41.97517153048752,-87.68751544295701
0d84bfa6-af30-4231-b421-455504c3f64d,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1980,616,41.741242815344854,-87.55142918511253,41.69063701237842,-87.57005674804512
38214704-d73a-4e75-be87-cde7bdb70d00,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1605,348,41.94422687050367,-87.65599892982176,41.94422687050367,-87.65599892982176
7d11c2df-5544-494e-be3f-1390369c781d,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,783,311,41.90006984503975,-87.72091881010347,41.92434775700643,-87.73474016018459
3633ee06-c367-4c8e-b7cd-44180ab35fb1,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1020,220,42.009623377988696,-87.6701672940393,42.009623377988696,-87.6701672940393
1be7e51a-a5a1-4ba2-1be7-e51aa5a14ba2,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1168,238,41.89960210642618,-87.63330943703566,41.89960210642618,-87.63330943703566
0affde5b-10a4-48a2-b7f0-cfb457f281c4,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,895,196,41.9226861178851,-87.64948972103547,41.9226861178851,-87.64948972103547
59fc5fc4-6658-4b0b-b2c3-06f43c907be7,11/01/2024 02:00:00 PM,11/01/2024 02:00:00 PM,1062,297,41.96581207771316,-87.65587931915148,41.96581207771316,-87.65587931915148
